modulo,area,prateleira,altura_face_mm,zona,vao_livre_mm,facing,facings_na_prateleira,ordem,referencia,nome,ambiente,categoria,frente_mm,profundidade_min_mm,altura_mm,faturamento_12m,clientes
42,Parede de entrada,2,362,chao,247,3,1,4,195.006.609,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,58929.02,347
42,Parede de entrada,3,624,chao,247,3,1,1,043.012.002,"Frasqueira Medicamentos 1,4L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,157,285,100,663232.39,1065
42,Parede de entrada,3,624,chao,247,3,1,2,043.012.009,"Frasqueira Medicamentos 1,4L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,157,285,100,132536.91,386
42,Parede de entrada,3,624,chao,247,3,1,3,195.006.012,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,231879.79,589
42,Parede de entrada,3,624,chao,247,3,1,4,195.006.609,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,58929.02,347
42,Parede de entrada,4,886,maos,247,3,1,1,043.012.002,"Frasqueira Medicamentos 1,4L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,157,285,100,663232.39,1065
42,Parede de entrada,4,886,maos,247,3,1,2,043.012.009,"Frasqueira Medicamentos 1,4L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,157,285,100,132536.91,386
42,Parede de entrada,4,886,maos,247,3,1,3,195.006.012,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,231879.79,589
42,Parede de entrada,4,886,maos,247,3,1,4,195.006.609,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,58929.02,347
42,Parede de entrada,5,1148,maos,247,3,1,1,043.012.002,"Frasqueira Medicamentos 1,4L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,157,285,100,663232.39,1065
42,Parede de entrada,5,1148,maos,247,3,1,2,043.012.009,"Frasqueira Medicamentos 1,4L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,157,285,100,132536.91,386
42,Parede de entrada,5,1148,maos,247,3,1,3,195.006.012,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,231879.79,589
42,Parede de entrada,5,1148,maos,247,3,1,4,195.006.609,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,58929.02,347
42,Parede de entrada,6,1409,olhos,247,1,1,1,147.012.604,Frasqueira Mini,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,125,285,95,139229.27,593
42,Parede de entrada,6,1409,olhos,247,1,1,2,147.012.607,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,125,285,95,48799.35,809
42,Parede de entrada,6,1409,olhos,247,1,1,3,120.006.012,Frasqueira com Bandeja,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,163,285,128,110560.9,432
42,Parede de entrada,6,1409,olhos,247,1,1,4,120.006.001,Frasqueira com Bandeja,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,163,285,128,17193.73,109
42,Parede de entrada,7,1671,olhos,222,1,1,1,043.012.002,"Frasqueira Medicamentos 1,4L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,157,285,100,663232.39,1065
42,Parede de entrada,7,1671,olhos,222,1,1,2,043.012.009,"Frasqueira Medicamentos 1,4L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,157,285,100,132536.91,386
42,Parede de entrada,7,1671,olhos,222,1,1,3,195.006.012,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,231879.79,589
42,Parede de entrada,7,1671,olhos,222,1,1,4,195.006.609,Frasqueira Cristal com Divisórias,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,115,285,110,58929.02,347
43,Parede de entrada,1,100,chao,247,3,1,1,186.006.002,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,442151.62,378
43,Parede de entrada,1,100,chao,247,3,1,2,186.006.009,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,133662.57,128
43,Parede de entrada,2,362,chao,247,3,1,1,186.006.002,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,442151.62,378
43,Parede de entrada,2,362,chao,247,3,1,2,186.006.009,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,133662.57,128
43,Parede de entrada,3,624,chao,247,3,1,1,186.006.002,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,442151.62,378
43,Parede de entrada,3,624,chao,247,3,1,2,186.006.009,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,133662.57,128
43,Parede de entrada,4,886,maos,247,3,1,1,186.006.002,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,442151.62,378
43,Parede de entrada,4,886,maos,247,3,1,2,186.006.009,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,133662.57,128
43,Parede de entrada,5,1148,maos,247,3,1,1,186.006.002,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,442151.62,378
43,Parede de entrada,5,1148,maos,247,3,1,2,186.006.009,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,133662.57,128
43,Parede de entrada,6,1409,olhos,247,1,2,1,126.006.619,Frasqueira com Bandeja,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,198,285,188,158172.45,473
43,Parede de entrada,6,1409,olhos,247,1,1,2,126.006.001,Frasqueira com Bandeja,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,198,285,188,15974.04,87
43,Parede de entrada,7,1671,olhos,222,1,1,1,186.006.002,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,442151.62,378
43,Parede de entrada,7,1671,olhos,222,1,1,2,186.006.009,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,133662.57,128
44,Ilha 1,1,100,chao,323,2,1,1,254.006.001,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,404940.5,326
44,Ilha 1,1,100,chao,323,2,1,2,138.012.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,175,285,43,387480.06,861
44,Ilha 1,1,100,chao,323,2,1,3,214.006.003,Organizador Multiuso Rattan Com 6 Divisorias - Preto (214/P),ORGANIZACAO,ORGANIZACAO,178,285,160,373144.87,1009
44,Ilha 1,1,100,chao,323,2,1,4,227.036.999,Copo Infantil com Alça - Sortido,FRASQUEIRAS E INFANTIL,INFANTIL,80,285,122,320155.28,615
44,Ilha 1,2,438,chao,323,2,1,1,100.006.003,Lixeira com Pedal,BANHO E LAVANDERIA,LIXEIRAS,230,285,272,319162.37,789
44,Ilha 1,2,438,chao,323,2,1,2,163.004.002,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,302408.01,610
44,Ilha 1,2,438,chao,323,2,1,3,396.006.002,Lixeira Flat com Pedal,BANHO E LAVANDERIA,LIXEIRAS,172,285,268,301157.16,349
44,Ilha 1,3,776,chao,247,2,1,1,138.012.001,Organiza Tudo com Divisórias Móveis,ORGANIZACAO,ORGANIZACAO,175,285,43,387480.06,861
44,Ilha 1,3,776,chao,247,2,1,2,214.006.003,Organizador Multiuso Rattan Com 6 Divisorias - Preto (214/P),ORGANIZACAO,ORGANIZACAO,178,285,160,373144.87,1009
44,Ilha 1,3,776,chao,247,2,1,3,135.024.001,Tampa para Micro-ondas,COZINHA,MICRO-ONDAS,255,285,68,355308.6,1044
44,Ilha 1,3,776,chao,247,2,1,4,041.012.002,Organizador Multiuso Rattan Com 3 Divisórias - Branco (041/B),ORGANIZACAO,ORGANIZACAO,110,285,178,341502.29,1186
44,Ilha 1,4,1038,maos,700,1,1,1,552.002.M02,Cesto de Roupa Empilhável com Teca,COZINHA,TECA,345,372,495,5893.31,22
44,Ilha 1,4,1038,maos,700,1,1,2,552.002.M03,Cesto de Roupa Empilhável com Teca,COZINHA,TECA,345,372,495,2658.75,10
45,Ilha 1,1,100,chao,490,2,1,1,079.012.003,Prateleira Madri,BANHO E LAVANDERIA,BANHEIRO,92,285,396,422170.48,1167
45,Ilha 1,1,100,chao,490,2,1,2,170.006.028,Caixa de Ferramentas Nitronfort 16L,ORGANIZACAO,ORGANIZACAO,223,500,183,419184.92,489
45,Ilha 1,1,100,chao,490,2,1,3,059.012.003,Escorredor de Pratos,COZINHA,COZINHA,118,500,92,384282.31,911
45,Ilha 1,1,100,chao,490,2,1,4,283.004.003,Lixeira Juta com Pedal,BANHO E LAVANDERIA,LIXEIRAS,175,372,325,380323.43,559
45,Ilha 1,1,100,chao,490,2,1,5,041.012.002,Organizador Multiuso Rattan Com 3 Divisórias - Branco (041/B),ORGANIZACAO,ORGANIZACAO,110,285,178,341502.29,1186
45,Ilha 1,2,605,chao,323,1,1,1,164.006.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,296,500,50,103051.26,231
45,Ilha 1,2,605,chao,323,1,1,2,069.006.086,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,280,500,190,73820.36,194
45,Ilha 1,3,943,maos,700,1,1,1,069.006.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,280,500,190,606962.34,512
45,Ilha 1,3,943,maos,700,1,1,2,069.006.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,280,500,190,566454.34,418
45,Ilha 1,3,943,maos,700,1,4,3,010.012.001,Transparente,ORGANIZACAO,ORGANIZACAO,7,500,200,40415.81,144
45,Ilha 1,3,943,maos,700,1,4,4,010.001.003,Caixa Expositora Com 40 Kits Com 10 Cabides - Preto,ORGANIZACAO,ORGANIZACAO,7,500,200,6239.65,9
45,Ilha 1,3,943,maos,700,1,4,5,010.010.003,10 Peças - Preto,ORGANIZACAO,ORGANIZACAO,7,500,200,3481.0,18
45,Ilha 1,3,943,maos,700,1,4,6,167.012.001,3 Peças - Transparente,ORGANIZACAO,ORGANIZACAO,7,500,195,25033.42,149
45,Ilha 1,3,943,maos,700,1,4,7,167.010.003,10 Peças - Preto,ORGANIZACAO,ORGANIZACAO,7,500,195,4253.5,18
46,Ilha 1,1,100,chao,490,2,1,1,095.012.003,Banheiro Premium,BANHO E LAVANDERIA,BANHEIRO,143,285,386,363781.98,842
46,Ilha 1,1,100,chao,490,2,1,2,135.024.001,Tampa para Micro-ondas,COZINHA,MICRO-ONDAS,255,285,68,355308.6,1044
46,Ilha 1,1,100,chao,490,2,1,3,095.012.002,Banheiro Premium,BANHO E LAVANDERIA,BANHEIRO,143,285,386,351926.18,850
46,Ilha 1,1,100,chao,490,2,1,4,233.012.001,Pote Raso com Travas,COZINHA,POTES,140,285,70,334805.31,1114
46,Ilha 1,2,605,chao,323,1,1,1,700.006.001,Organizador de Geladeira Rattan,COZINHA,GELADEIRA,275,500,82,69157.58,333
46,Ilha 1,2,605,chao,323,1,1,2,165.006.086,Escorredor de Pratos,COZINHA,COZINHA,355,500,111,26298.37,126
46,Ilha 1,3,943,maos,700,1,1,1,172.012.999,Pá de Lixo com Cabo,BANHO E LAVANDERIA,LIMPEZA,180,285,666,874221.25,1050
46,Ilha 1,3,943,maos,700,1,1,2,172.012.998,Pá de Lixo com Cabo,BANHO E LAVANDERIA,LIMPEZA,180,285,666,32884.68,205
46,Ilha 1,3,943,maos,700,1,1,3,117.012.002,Tábua Extra Grande,COZINHA,COZINHA,245,500,5,205478.07,219
47,Ilha 1,1,100,chao,490,2,1,1,283.004.002,Lixeira Juta com Pedal,BANHO E LAVANDERIA,LIXEIRAS,175,372,325,331767.33,427
47,Ilha 1,1,100,chao,490,2,1,2,068.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,330909.31,399
47,Ilha 1,1,100,chao,490,2,1,3,149.024.001,Micro-ondas,COZINHA,MICRO-ONDAS,220,285,152,322251.72,670
47,Ilha 1,1,100,chao,490,2,1,4,153.012.546,Jarra com Tampa Flip Top,COZINHA,JARRAS,100,285,215,319913.49,868
47,Ilha 1,2,605,chao,323,1,1,1,039.012.003,Escorredor Basico Com Cabo - Preto,COZINHA,COZINHA,230,500,90,38752.28,447
47,Ilha 1,2,605,chao,323,1,1,2,039.012.002,Escorredor Basico Com Cabo - Branco,COZINHA,COZINHA,230,500,90,25643.88,261
47,Ilha 1,2,605,chao,323,1,1,3,438.006.M00,Tábua de Corte Teca Extra G,COZINHA,TECA,210,500,12,1350.66,3
47,Ilha 1,3,943,maos,700,1,1,1,170.006.028,Caixa de Ferramentas Nitronfort 16L,ORGANIZACAO,ORGANIZACAO,223,500,183,419184.92,489
47,Ilha 1,3,943,maos,700,1,1,2,170.006.045,Caixa de Ferramentas Nitronfort 16L,ORGANIZACAO,ORGANIZACAO,223,500,183,101848.1,332
47,Ilha 1,3,943,maos,700,1,1,3,170.006.027,Caixa de Ferramentas Nitronfort 16L,ORGANIZACAO,ORGANIZACAO,223,500,183,89746.77,207
48,Ilha 1,1,100,chao,490,2,1,1,100.006.003,Lixeira com Pedal,BANHO E LAVANDERIA,LIXEIRAS,230,285,272,319162.37,789
48,Ilha 1,1,100,chao,490,2,1,2,060.012.003,Porta Talher Paris com 4 Divisórias e Tampa,COZINHA,COZINHA,210,372,50,318592.55,1054
48,Ilha 1,1,100,chao,490,2,1,3,122.012.066,Saboneteira com Telinha,BANHO E LAVANDERIA,BANHEIRO,89,285,202,316533.9,948
48,Ilha 1,1,100,chao,490,2,1,4,139.012.001,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,312662.12,957
48,Ilha 1,2,605,chao,323,1,1,1,820.006.002,Escorredor de Pratos Flat,COZINHA,COZINHA,268,500,120,9937.86,47
48,Ilha 1,2,605,chao,323,1,1,2,820.006.003,Escorredor de Pratos Flat,COZINHA,COZINHA,268,500,120,8115.06,54
48,Ilha 1,3,943,maos,700,1,1,1,059.012.003,Escorredor de Pratos,COZINHA,COZINHA,118,500,92,384282.31,911
48,Ilha 1,3,943,maos,700,1,1,2,059.012.002,Escorredor de Pratos,COZINHA,COZINHA,305,500,95,100467.81,424
48,Ilha 1,3,943,maos,700,1,1,3,059.012.086,Escorredor de Pratos,COZINHA,COZINHA,118,500,92,35854.49,190
48,Ilha 1,3,943,maos,700,1,1,4,684.004.M00,Tabua De Servir Teca Com Cabo E 2 Molheiras,COZINHA,TECA,175,500,18,5801.68,35
49,Ilha 1,1,100,chao,323,2,1,1,062.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,315555.5,538
49,Ilha 1,1,100,chao,323,2,1,2,068.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,314588.44,425
49,Ilha 1,1,100,chao,323,2,1,3,062.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,105,311737.11,431
49,Ilha 1,1,100,chao,323,2,1,4,224.012.003,Porta Talher Escorre e Guarda,COZINHA,COZINHA,95,285,240,288745.52,848
49,Ilha 1,2,438,chao,323,2,3,1,237.006.003,Pote Acoplado com Copo Medidor,COZINHA,POTES,205,285,255,275398.26,742
49,Ilha 1,3,776,chao,247,2,1,1,233.012.001,Pote Raso com Travas,COZINHA,POTES,140,285,70,334805.31,1114
49,Ilha 1,3,776,chao,247,2,1,2,068.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,330909.31,399
49,Ilha 1,3,776,chao,247,2,1,3,149.024.001,Micro-ondas,COZINHA,MICRO-ONDAS,220,285,152,322251.72,670
49,Ilha 1,3,776,chao,247,2,1,4,920.004.003,Kit Detergente Flat com 2 Peças,COZINHA,COZINHA,86,285,163,320244.62,818
49,Ilha 1,4,1038,maos,700,2,1,1,137.012.002,"Frasqueira Medicamentos 2,8L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,163,285,128,1673686.75,1162
49,Ilha 1,4,1038,maos,700,2,1,2,142.006.002,"Medicamentos 6,2L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,198,285,188,1439168.58,989
49,Ilha 1,4,1038,maos,700,2,1,3,013.050.004,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,1278677.41,722
49,Ilha 1,4,1038,maos,700,2,1,4,185.012.003,Porta Vassouras com 9 posições,BANHO E LAVANDERIA,LIMPEZA,50,372,50,639710.47,1115
50,Ilha 2,1,100,chao,323,2,1,1,2580.012.001,Pote Alto Retangular,COZINHA,POTES,185,372,87,309665.81,868
50,Ilha 2,1,100,chao,323,2,1,2,032.012.547,Jarra com Tampa,COZINHA,JARRAS,145,285,199,304681.58,849
50,Ilha 2,1,100,chao,323,2,1,3,163.004.002,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,302408.01,610
50,Ilha 2,1,100,chao,323,2,1,4,123.012.028,"Caixa de Ferramentas Nitronfort 2,2L",ORGANIZACAO,ORGANIZACAO,140,372,98,275472.05,501
50,Ilha 2,2,438,chao,323,2,1,1,106.012.001,Maleta Organiza Tudo c/Divis. Móveis,ORGANIZACAO,ORGANIZACAO,195,372,48,533419.13,783
50,Ilha 2,2,438,chao,323,2,1,2,027.012.001,Porta Pão Armazena e Conserva,COZINHA,POTES,140,372,135,519707.0,1089
50,Ilha 2,2,438,chao,323,2,1,3,254.006.002,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,508523.35,246
50,Ilha 2,2,438,chao,323,2,1,4,122.012.002,Parede com Ventosa,BANHO E LAVANDERIA,BANHEIRO,89,285,202,501028.91,1209
50,Ilha 2,3,776,chao,247,2,1,1,227.036.999,Copo Infantil com Alça - Sortido,FRASQUEIRAS E INFANTIL,INFANTIL,80,285,122,320155.28,615
50,Ilha 2,3,776,chao,247,2,1,2,153.012.546,Jarra com Tampa Flip Top,COZINHA,JARRAS,100,285,215,319913.49,868
50,Ilha 2,3,776,chao,247,2,1,3,060.012.003,Porta Talher Paris com 4 Divisórias e Tampa,COZINHA,COZINHA,210,372,50,318592.55,1054
50,Ilha 2,3,776,chao,247,2,1,4,122.012.066,Saboneteira com Telinha,BANHO E LAVANDERIA,BANHEIRO,89,285,202,316533.9,948
50,Ilha 2,3,776,chao,247,2,1,5,062.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,107,315555.5,538
50,Ilha 2,4,1038,maos,700,2,1,1,052.006.003,Lixeira Rattan com Pedal,BANHO E LAVANDERIA,LIXEIRAS,208,285,260,1019431.18,1313
50,Ilha 2,4,1038,maos,700,2,1,2,052.006.002,Lixeira Rattan com Pedal,BANHO E LAVANDERIA,LIXEIRAS,210,285,260,904483.82,1110
50,Ilha 2,4,1038,maos,700,2,1,3,172.012.999,Pá de Lixo com Cabo,BANHO E LAVANDERIA,LIMPEZA,180,285,666,874221.25,1050
50,Ilha 2,4,1038,maos,700,2,1,4,041.012.003,Organizador Multiuso Rattan Com 3 Divisorias - Preto (041/P),ORGANIZACAO,ORGANIZACAO,110,285,178,859105.0,1727
51,Ilha 2,1,100,chao,490,2,1,1,396.006.002,Lixeira Flat com Pedal,BANHO E LAVANDERIA,LIXEIRAS,172,285,268,301157.16,349
51,Ilha 2,1,100,chao,490,2,1,2,152.006.003,Kit Mantimentos  5 Peças,COZINHA,POTES,230,285,225,299992.8,302
51,Ilha 2,1,100,chao,490,2,1,3,215.012.003,Pote Ultraforte com Travas,COZINHA,POTES,165,285,87,289403.85,807
51,Ilha 2,1,100,chao,490,2,1,4,156.012.001,Pote Alto com Travas,COZINHA,POTES,140,285,120,275049.01,942
51,Ilha 2,2,605,chao,323,1,1,1,261.006.086,Caixa Organizadora Baixa Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,280,500,83,15747.42,66
51,Ilha 2,2,605,chao,323,1,1,2,625.002.M00,Teca Grande Gourmet,COZINHA,TECA,295,500,30,9364.74,10
51,Ilha 2,3,943,maos,700,1,1,1,261.006.003,Caixa Organizadora Baixa Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,280,500,83,160286.75,167
51,Ilha 2,3,943,maos,700,1,1,2,261.006.002,Caixa Organizadora Baixa Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,280,500,83,127006.06,129
51,Ilha 2,3,943,maos,700,1,1,3,689.004.M00,Tabua Servir Teca Com Cabo E 1 Molheira,COZINHA,TECA,133,500,18,5630.64,37
52,Ilha 2,1,100,chao,490,2,1,1,244.012.001,"Pote Raso Com Valvula - 3,2L (244)",COZINHA,POTES,210,372,72,284556.52,508
52,Ilha 2,1,100,chao,490,2,1,2,237.006.003,Pote Acoplado com Copo Medidor,COZINHA,POTES,205,285,255,275398.26,742
52,Ilha 2,1,100,chao,490,2,1,3,4030.012.003,Porta Farofa com Tampa,COZINHA,COZINHA,79,285,159,269314.02,1509
52,Ilha 2,1,100,chao,490,2,1,4,134.012.002,Lixeira Basculante Rattan,BANHO E LAVANDERIA,LIXEIRAS,160,285,300,266784.28,707
52,Ilha 2,2,605,chao,323,1,1,1,562.004.M00,Tábua de Pizza com Cabo Teca,COZINHA,TECA,380,500,15,5516.64,11
52,Ilha 2,2,605,chao,323,1,1,2,563.004.M00,Tábua Brotinho com Cabo Teca,COZINHA,TECA,343,500,15,2911.84,8
52,Ilha 2,3,943,maos,700,1,1,1,387.006.M00,Tábua de Corte Teca G,COZINHA,TECA,265,500,18,197675.91,39
52,Ilha 2,3,943,maos,700,1,1,2,097.012.001,Nitronbox 10L (097),ORGANIZACAO,ORGANIZACAO,293,500,136,195516.18,249
53,Ilha 2,1,100,chao,490,2,1,1,150.004.003,Lixeira com Pedal,BANHO E LAVANDERIA,LIXEIRAS,295,372,364,265669.61,530
53,Ilha 2,1,100,chao,490,2,1,2,3770.012.001,Pote Quadrado com Travas,COZINHA,POTES,185,285,88,264644.58,723
53,Ilha 2,1,100,chao,490,2,1,3,166.024.001,Porta Biscoitos e Torradas,COZINHA,POTES,91,285,89,255181.65,746
53,Ilha 2,1,100,chao,490,2,1,4,146.024.001,Forma de Ovos e Omeleteira Micro-ondas,COZINHA,MICRO-ONDAS,150,285,60,253547.82,644
53,Ilha 2,2,605,chao,323,1,1,1,820.006.086,Escorredor de Pratos Flat,COZINHA,COZINHA,268,500,120,2022.78,14
53,Ilha 2,2,605,chao,323,1,1,2,443.006.M00,Tábua de Corte Teca G com Alça de Metal,COZINHA,TECA,210,500,12,225.84,1
53,Ilha 2,2,605,chao,323,1,1,3,695.002.M00,Teca Quadrada Gourmet,COZINHA,TECA,210,500,12,0.0,0
53,Ilha 2,3,943,maos,700,1,1,1,165.006.003,Escorredor de Pratos,COZINHA,COZINHA,355,500,111,149730.62,459
53,Ilha 2,3,943,maos,700,1,1,2,165.006.002,Escorredor de Pratos,COZINHA,COZINHA,355,500,111,45954.14,220
54,Ilha 2,1,100,chao,490,2,1,1,397.004.003,Lixeira Flat com Pedal,BANHO E LAVANDERIA,LIXEIRAS,256,285,320,260713.43,438
54,Ilha 2,1,100,chao,490,2,1,2,103.024.003,Com Bandeja,COZINHA,POTES,125,285,60,250322.05,499
54,Ilha 2,1,100,chao,490,2,1,3,030.012.001,Pote Monterey com 3 Divisórias,COZINHA,POTES,212,285,55,250297.93,459
54,Ilha 2,1,100,chao,490,2,1,4,105.024.003,Marmita Bom Apetite Com Bandeija E Valvula - Preto 800Ml,COZINHA,POTES,127,285,70,248640.09,414
54,Ilha 2,2,605,chao,323,2,1,1,137.012.002,"Frasqueira Medicamentos 2,8L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,163,285,128,1673686.75,1162
54,Ilha 2,2,605,chao,323,2,1,2,142.006.002,"Medicamentos 6,2L",FRASQUEIRAS E INFANTIL,FRASQUEIRAS,198,285,188,1439168.58,989
54,Ilha 2,2,605,chao,323,2,1,3,013.050.004,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,1278677.41,722
54,Ilha 2,2,605,chao,323,2,1,4,185.012.003,Porta Vassouras com 9 posições,BANHO E LAVANDERIA,LIMPEZA,50,372,50,639710.47,1115
54,Ilha 2,3,943,maos,700,1,1,1,270.006.003,Cesto Europa Juta,ORGANIZACAO,ORGANIZACAO,280,500,222,118525.93,165
54,Ilha 2,3,943,maos,700,1,1,2,270.006.002,Cesto Europa Juta,ORGANIZACAO,ORGANIZACAO,280,500,222,73256.65,110
55,Ilha 2,1,100,chao,323,2,1,1,060.012.002,Porta Talher Paris com 4 Divisórias e Tampa,COZINHA,COZINHA,210,372,50,250288.25,1026
55,Ilha 2,1,100,chao,323,2,1,2,362.012.003,Pote Acucar Acoplado Com Rosca - 2L,COZINHA,POTES,140,285,179,248403.06,1001
55,Ilha 2,1,100,chao,323,2,1,3,055.012.003,Escorredor Multiuso,COZINHA,COZINHA,215,285,190,248395.68,579
55,Ilha 2,1,100,chao,323,2,1,4,363.012.003,Pote Cafe Acoplado Com Rosca - 2L,COZINHA,POTES,140,285,179,247062.72,710
55,Ilha 2,2,438,chao,323,2,1,1,179.024.001,Porta Frios com Pinça,COZINHA,COZINHA,175,285,53,498382.64,775
55,Ilha 2,2,438,chao,323,2,1,2,004.006.002,Gaveteiro Com 4 Gavetas - Branca (004/4B),ORGANIZACAO,ORGANIZACAO,180,285,225,472218.28,359
55,Ilha 2,2,438,chao,323,2,1,3,186.006.002,Mega Luxo,FRASQUEIRAS E INFANTIL,FRASQUEIRAS,250,372,220,442151.62,378
55,Ilha 2,2,438,chao,323,2,1,4,046.012.003,Porta Óleo Itália,COZINHA,COZINHA,88,285,162,438457.13,1746
55,Ilha 2,3,776,chao,247,2,1,1,068.012.003,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,225,372,148,314588.44,425
55,Ilha 2,3,776,chao,247,2,1,2,139.012.001,Pote com 3 Divisórias,COZINHA,POTES,140,285,65,312662.12,957
55,Ilha 2,3,776,chao,247,2,1,3,062.012.002,Rattan com Tampa,ORGANIZACAO,ORGANIZACAO,200,285,105,311737.11,431
55,Ilha 2,3,776,chao,247,2,1,4,032.012.547,Jarra com Tampa,COZINHA,JARRAS,145,285,199,304681.58,849
55,Ilha 2,4,1038,maos,700,2,1,1,163.004.003,Lixeira Vime,BANHO E LAVANDERIA,LIXEIRAS,232,285,320,770151.73,890
55,Ilha 2,4,1038,maos,700,2,1,2,004.006.003,Gaveteiro Com 4 Gavetas - Preta (004/4P),ORGANIZACAO,ORGANIZACAO,180,285,225,739649.29,589
55,Ilha 2,4,1038,maos,700,2,1,3,013.050.003,Suporte Para Botijão,ORGANIZACAO,ORGANIZACAO,290,372,60,663645.62,1146
56,Ilha 3,1,100,chao,323,2,1,1,254.006.003,Modular Rattan,ORGANIZACAO,ORGANIZACAO,265,372,145,248265.19,285
56,Ilha 3,1,100,chao,323,2,1,2,034.012.001,Pote Mônaco com 3 Divisórias,COZINHA,POTES,190,285,50,244281.34,712
56,Ilha 3,1,100,chao,323,2,1,3,237.006.002,Pote Acoplado com Copo Medidor,COZINHA,POTES,205,285,255,240463.15,612
56,Ilha 3,2,438,chao,323,2,1,1,353.006.001,Kit Potes Modulares com 6 Peças,COZINHA,POTES,110,285,285,435974.81,178
56,Ilha 3,2,438,chao,323,2,1,2,144.006.003,Porta Talher com 6 Divisórias e Tampa,COZINHA,COZINHA,290,372,50,434598.16,1138
56,Ilha 3,2,438,chao,323,2,1,3,396.006.003,Lixeira Flat com Pedal,BANHO E LAVANDERIA,LIXEIRAS,172,285,268,422993.52,494
